"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"158","[P]","    Hearst Digital Media","20629.7994522361","19297.0413677823","21091.4681140048","20316.3018018977","19870.3722200688","21318.267293654","20797.3224080526","24071.9136455004","21702.5423815511","22137.2398704813","23163.0907864085","20982.7726028749","21749.2799011523","20378.03444688","23720.910301178",
"159","[P]","    Conde Nast Digital","23779.5637461038","23987.4132538669","25028.979090177","22886.9653080168","22243.8275921991","24061.3101715294","23885.9199909701","22639.9886535817","21259.4660810737","23372.4033976872","21326.2463718863","22958.8455077638","23529.7777249066","24413.48067448","23627.870596562",
"160","[P]","    GiantRealm","13125.1736056831","14965.3882973492","15590.2364898986","16355.0005776454","11629.5309000032","12281.7750685852","11424.7344573163","18516.0611862696","24599.6786547301","23815.4213842995","23433.0166185805","21884.4941149555","22426.2208642683","22446.409801129","23605.317309839",
"161","[P]","    Toysrus Sites","13237.9794369235","20338.1863430593","22978.4315657317","10194.4108353571","8875.698628973","8979.4660504164","9428.76314805551","8936.97054516602","8190.2636082424","9293.18962946364","9138.90435041833","9526.25115266496","11696.2979472386","19622.015747531","23145.979831348",
"162","[P]","    Sun Microsystems, Inc.","22512.2106617675","22001.9225982359","24713.4905661779","24834.0603743124","22446.235645462","27285.7698732337","26904.2436021481","22618.1454171174","21877.6518764567","21277.4088420024","22555.8810065085","22783.7156218623","21639.5198742353","22760.888207095","22984.463444568",
"163","[P]","    SCHIBSTED Group","20628.8300778057","19841.4416079921","19592.5583868269","21360.646497904","21552.3419780533","22965.5343875409","23370.2792466914","22208.1182564077","22144.2952192285","23529.3813852519","23013.0025513226","24312.2801963799","24157.1709802015","23364.759278173","22956.430941123",
"164","[P]","    THEPIRATEBAY.ORG","10173.4622964642","10915.5906038763","12838.8460348565","13904.9035903118","14599.8414650635","15690.059042474","16167.5017529126","16152.152061451","16135.6080673739","17680.9597794704","18356.5010684982","17558.74610418","17707.3700489964","18537.155842793","22705.191094008",
"165","[P]","    UPS Sites","16699.6669480292","16849.977092535","23730.6260913355","17987.0296084819","15352.4399427546","16683.2559831507","16085.6406792041","16150.0925304074","14807.1426637672","15290.0175989547","14641.8632645828","14707.7214956036","15259.3783495853","15646.957940665","22237.026824986",
"166","[P]","    SK Group","19936.3850397522","17840.0051819244","20992.3164217706","20185.0554371832","20066.4663227695","21434.697903049","21808.2696504404","19628.711069039","20309.899379059","18763.4059462942","19552.1997161229","20599.051347258","22390.3730115537","22223.706361514","22180.561769065",
"167","[P]","    WorldNow Sites","19037.9724712369","19071.9027997593","20476.5980487495","21708.4950425895","18102.4211867145","18304.0628247239","17366.9908008397","18109.8290469462","16899.3992213575","18304.9801785653","18278.5208516237","17517.7420702913","18719.4264781926","19074.33909956","21991.035808538",
"168","[P]","    Xinhua News Agency","26759.27122347","27007.9142818532","27480.4236638126","23322.1351189882","27860.7660693771","27905.9575323365","24271.0353663024","20721.7721625423","22000.6870967338","23699.3482475207","24949.4825267575","24925.9031887097","25767.8803108351","24103.297253862","21407.740884613",
"169","[P]","    SOFTPEDIA.COM","15229.4133224653","16228.3966220346","17814.2501943076","20363.4841986199","22220.3544069931","23799.0280924755","22959.2801397602","22144.6338370623","19415.6915114414","20184.3463197326","19277.0469093997","18995.9114597325","21061.1083180072","20826.209684174","21340.483354801",
"170","[P]","    NFL Internet Group","16727.3328338278","16458.6903567063","17756.3074316432","14717.2348767294","9401.82512794153","7083.76986276356","9055.2048240437","6605.04501797136","6265.05384781035","8231.46781634476","15081.442790046","19236.3632046125","18430.5081952894","19568.752476964","21311.19984638",
"171","[P]","    Tribune Interactive","18855.0331916675","18816.2391232828","18684.0245306837","21245.3177726128","19389.0591486882","19275.7177028834","19634.725229902","20832.3498202849","19036.3432015533","20694.2857280819","18714.1126343575","20501.5559426908","19669.0369039237","20234.158140538","21192.657428859",
"172","[P]","    NEC Corporation","19505.8079111005","19189.2994577566","18447.6176376383","19223.8586660032","19235.4718151405","20271.067912095","19243.9750694995","19613.8443317236","21073.7611211298","20821.4098308872","21115.1755022768","21206.4421869492","21675.9281222003","21106.09184132","21116.661655026",
"173","[P]","    Weatherbug Property","24992.3745188164","25382.1149304507","27125.5160596005","26152.1975953793","24603.8374060271","24340.3420543994","20041.6921164201","19226.2044337698","18849.2824487835","19478.1427055258","20859.7260140688","21423.8020350323","20507.9624311913","19955.420826617","21115.720663919",
"174","[P]","    ValueClick Sites","15834.1834613229","16282.4509072173","17592.582377586","15483.7527443679","13553.1115876116","13289.567121979","13968.6995517936","14587.7560931956","12339.9839629038","14451.879138598","14041.8436791115","20033.9427541394","21975.8751026239","20947.691273133","21057.486893496",
"175","[P]","    KAIXIN001.COM","5914.6407970803","7815.1492327563","7454.4941989846","7366.5361770435","6801.24665857623","8335.80266844836","10552.609725926","12367.4295745665","18042.5611039856","18570.1171340611","23663.0660337866","23120.664364733","25142.2552249508","22822.882848641","21035.636253822",
"176","[P]","    Kakaku.com Inc.","12483.6583244836","12747.3107852028","14170.7495144361","15776.1949488753","14578.0653126728","15940.8475223383","15384.6119973493","16113.3477127718","17768.3741646074","18491.2600664288","18572.2381646212","18978.6680447066","19878.9557484822","19967.161916373","20973.226863071",
"177","[P]","    The Washington Post Company","17106.8853982914","17001.6211445865","13675.5080864076","17191.6993192729","12949.4475300861","14957.4710829861","14920.2704334493","15372.4285663157","14439.475125207","16442.1001359693","17854.4403387363","16121.5595844715","17123.8103774027","16886.615531293","20897.256936527",
"178","[P]","    RCS Media Group","20696.5359360647","20223.4340418278","17561.0554801309","17583.2372938153","18814.3623968341","20181.0751347434","20531.4326704096","20978.3065692747","20018.6693216264","19832.0307408199","19698.2179444034","21544.4063349786","21200.0725787096","20945.459462236","20843.312487661",
"179","[P]","    Experian Interactive","19318.9870607458","17887.733686188","16097.6581111181","18948.5788588409","16904.241012112","18479.0983750028","19164.5423749513","18511.1356674886","18259.1065522864","20732.8935701612","20224.490446761","19722.9334545471","18818.0664767457","20283.524675661","20815.989202596",
"180","[P]","    NETLOG.COM*","22002.5148651949","21176.6318794447","20533.872749571","19825.2324737795","23066.4598067627","23009.3759762882","23814.6613556145","22938.5870318411","23073.3023166744","24229.3626917035","25592.1848213407","25666.4208350633","25674.4702667749","23453.918213778","20809.90727769",
"181","[P]","    Reader's Digest Digital Network","15074.3525037776","16505.2490430744","18095.6024494231","15237.3825348258","12847.031371422","13736.8122649596","13837.3129735904","12898.55935783","12639.5953298342","13587.4063065402","14079.1905711328","14377.6605516701","15388.9771699352","17825.724699529","20731.529444055",
"182","[P]","    Rambler Media","18535.5515749396","18312.244355212","19949.241732965","18028.2318093631","17046.6328872018","17210.79545157","16424.0098398002","15547.4710413402","15446.4923096163","15477.5239076354","20498.7030662187","20337.3386205861","20395.9413998777","20478.602326982","20541.304871251",
"183","[P]","    Wikia Sites","N/A","N/A","N/A","N/A","11981.037739999","12347.7406227875","14134.7380452458","14273.5515742179","14200.4786825061","16456.9731557606","16963.051902093","16438.1903829281","17902.2577826427","18311.772993761","20524.764216772",
"184","[P]","    Ticketmaster","21178.7832036886","20180.95530132","21396.8930250395","19609.4527738784","19038.1681027333","22630.8612534719","20620.7966081798","20194.0037447372","18826.248187149","19775.3301582378","18993.865137918","19976.5033643369","20755.3135794901","21542.645502731","20520.70655929",
"185","[P]","    Grupo Brasil Telecom","17446.6195575334","17501.6161363636","18897.4375293029","17475.4143500808","14490.2966218112","20300.7407514396","19851.5030872021","19489.3228686119","19343.2295520611","20877.0814124813","22638.5124052484","20032.3982888088","20447.2891423889","20326.898768299","20482.508744927",
"186","[P]","    JPMorgan Chase Property","21985.3154730698","20842.8504366177","20889.8355268463","21028.4184343988","19527.46860361","19449.6465769567","19744.1533455966","20174.3805392534","18579.9063814938","18610.0466789638","18844.8865625406","18966.5527689752","19375.8874274732","19297.321817211","20123.744488722",
"187","[P]","    Groupe PriceMinister","14564.6594349197","14287.7730507295","15412.1342151432","16097.6640588058","15284.596838588","16518.9509240335","16716.0879824905","16453.1618109925","14715.9401701818","15530.3717313356","14116.1732897115","14122.5495852807","14497.3469819574","19009.089633907","20120.61474293",
"188","[P]","    MININOVA.ORG","20743.7983010434","21573.7704357163","23132.3334483966","25383.3473506598","26183.8051596602","29419.7287831504","29718.6534743925","30885.5953538175","29221.4952610964","32157.7814305959","30242.4703801366","29880.0274955028","32621.8954277248","32997.464756161","20085.823046803",
"189","[P]","    Internet Brands, Inc.","10500.6715963772","10230.4185128894","10149.0304672204","11736.0015456621","11492.6741345955","13405.7287092625","13027.4249263867","13397.4920673362","11986.3221710343","14108.5236197852","19372.4201982919","18318.7870456368","19433.3222381393","18648.113508666","20080.908378357",
"190","[P]","    DailyRadar","6640.274424621","7195.9372312822","9496.1603706325","9393.0420621884","9960.84800523991","11429.4692759931","12638.982256694","12703.7713756323","13962.0708566268","15505.1735854585","15525.9030267968","17760.5397123814","19114.8106300949","18709.106124328","20067.789201111",
"191","[P]","    Encyclopaedia Britannica","15037.9810959751","13467.7919037741","13170.1674155708","14749.9367714027","15004.5678322341","17056.3481043017","15949.5826497217","15459.6085189579","12371.360059283","12780.1883926322","13062.1395958137","21360.2434833786","24751.2383561815","22648.718731347","19998.014420276",
"192","[P]","    Scripps Networks Interactive Inc.","16787.7857337844","18494.6260096469","19117.0130915419","19296.6511003956","16921.6061515311","15171.2944603853","16015.2725852256","15734.104419182","15123.446582521","14984.0641400598","15407.0538092372","14803.5983047722","15442.7918576628","18288.470430912","19931.507373772",
"193","[P]","    Organizacoes Globo","19225.2460557544","18832.5111033856","19671.3634012752","20455.4774297602","20355.8765297862","22126.7768067801","21193.2720413809","20598.5324761282","20329.6207518495","19543.0355058085","21020.2606212128","19524.3123690417","20380.402602275","20300.922263191","19765.332935881",
"194","[P]","    Skyrock","18800.8383911011","19741.8534777731","18365.8802640158","18023.3997948901","20659.8703566177","22731.5247108303","22990.9117080977","24544.3465663423","24019.1657433165","23224.189494954","22459.9991941408","22008.5238647129","20601.1859891394","20505.786278594","19699.082351292",
"195","[P]","    Citigroup","21376.0758590988","21465.3737874985","21819.4054441221","19833.3066920655","20603.6401241275","21735.6690606196","21890.9202149761","20144.4986577063","20226.0945161365","19743.2076146111","21464.4658411093","20061.2064256983","19909.2207960095","19153.859236653","19688.800389978",
"196","[P]","    Steam (App)","13122.3783289714","13760.8257931675","14177.2735434182","14157.052473664","14888.3719474313","16358.11675433","16150.9647024165","17456.3676776767","18442.7509870366","17443.0613610243","17217.4193870925","16776.3754456916","16760.3388297483","18743.485798737","19572.364316378",
"197","[P]","    EZINEARTICLES.COM","13589.4204904396","13365.6447534173","13488.055086647","16354.9330370047","15573.5908901203","16799.118702321","18058.5339770945","18303.5086089154","17162.0455727936","18643.3961906784","18843.943144974","19092.2191276543","21401.0041308853","20494.052531056","19550.455238911",
"198","[P]","    gretech","18786.8076556378","17449.9912381978","21086.4585384286","24313.0102095325","17512.3885077854","18301.4319531717","19019.7211114535","18326.8808293569","17528.1921418852","18684.2430818016","18781.6541355724","17402.1015782906","19058.7224047118","19159.198422344","19417.02911761",
"199","[P]","    PPLive Inc.","31418.95131458","29471.9839674384","24329.6447943356","20474.3977382256","19326.5255473387","17486.9967338671","18712.5095771431","15439.2911581161","16226.2078888324","17337.0666614365","18038.4114330736","15356.1618297574","18229.2626532175","18715.956647621","19349.028882462",
"200","[P]","    CareerBuilder LLC","26815.7226361148","21422.9318851488","19994.4118987344","28753.719368936","24202.6179531604","25942.1011345955","26875.4254324541","23809.0209842012","24041.8042998195","23088.8523066268","21218.6543186205","20940.976405126","22362.3096771883","21289.212522788","19348.303175968",
"201","[P]","    Vivendi","10150.844149827","11670.2544608784","12720.5069283051","11560.7608649656","11799.4524950296","13224.2340009554","12938.4060489995","12871.6186463086","14700.9063165635","15170.5773186922","16126.3669135229","17871.38042256","17372.1222301185","18486.941175631","19328.38118349",
"202","[P]","    HSBC","20879.1380682461","19962.6807923598","20201.9493092592","19626.5764893285","19085.976927441","19873.3795710832","19303.4773751454","18728.1340836229","18072.5999005626","17857.6285880256","18199.6761642418","18364.6560401325","18578.1012235696","18400.94077908","19301.327043288",
"203","[P]","    Sony Music Entertainment","12784.0598710954","12628.8967414778","12371.1958355776","16815.2563270843","16963.0350810801","18500.2440632225","17050.6849657079","16826.8935734741","19691.7257828802","21886.0104394448","17659.9399977817","17959.1461710596","20993.7375279786","19574.52375431","19289.185705042",
"204","[P]","    Gruner+Jahr Sites","13049.631760502","13632.8470439808","13667.8420414416","14905.4827593197","15090.2439083735","16009.0287735001","15421.4161725652","15271.1841461825","14983.1785618825","16168.845673476","16677.5723963634","18533.9327686138","19074.7996139011","18754.686434477","19264.621099194",
"205","[P]","    Groupe TF1","14157.1595083244","14317.9991783581","14206.8230977063","15589.4287713014","16518.7796569001","18314.0138262639","18674.6991798517","18589.389845232","19588.223234505","20103.8916171929","20679.5788066153","20979.5040707775","19358.0079063222","18652.709453542","19059.969576653",
"206","[P]","    Hulu","6066.5159075878","5641.8365908333","5361.8432719893","6232.787151154","8771.12441410522","7543.05426316188","9204.70152720656","10392.6250030224","9081.1463143936","8656.27299477088","14020.3475006662","16031.4850280646","18879.2012612663","18847.266811998","18940.853211597",
"207","[P]","    4399.COM","18437.7029989594","16529.1695164211","16281.6383153994","21817.9212592326","19439.4715991973","17915.1406030307","17622.1239736944","15411.5947299609","15238.4541900147","21135.4967136606","23266.4753576238","20876.09222585","23503.156858114","21645.951698956","18926.37040312",
"208","[P]","    CyWorld","19949.3600771983","18930.8374079794","21852.6265886527","21657.3856553551","21800.7184503084","21046.1493107636","21812.915227702","19448.0891963914","19269.4638050074","18191.2657821595","18581.2803572867","18975.3769225743","20739.4496907435","18312.842062177","18891.035026458",
"209","[P]","    Excite Japan Sites","17492.2449626378","16589.1722023599","17401.9217227768","17955.3233173445","17278.3780251797","18021.4217089169","18186.1945632133","18281.1233606837","18982.3056748877","18560.2961501468","18548.1779695929","18997.6448413954","19940.4160384545","18944.491266876","18780.860317709",
"210","[P]","    BEEMP3.COM","3818.2244206679","5045.0565607922","7149.6778957079","8765.4677142713","10095.5230717088","11929.1032149757","13436.1625220302","15391.2238289262","15177.5583990522","15953.1457458414","14525.852870023","14084.5133577281","16869.9793192388","17610.232667391","18700.289870856",
"211","[P]","    CollegeHumor Media","6391.8408228985","6508.4711833184","7201.2596742218","8259.1144050787","8056.17438835139","9199.05617506632","10922.8092205634","11490.3095195431","10369.8480038085","11451.7111090943","12268.3737783121","13092.418046355","14054.0622648537","14499.802467166","18644.402320465",
"212","[P]","    NING.COM","8368.3427737986","9196.4094580212","9491.0664443656","10917.8366383479","12665.2108961034","15353.1461686063","15712.8460942883","16516.1245208209","15228.1363940831","16656.5415800673","16455.3752104443","16456.7360363118","17756.3268427416","18902.641922291","18629.964542362",
"213","[P]","    Globe7","17513.451309758","17057.8587464177","15651.0259097923","17790.4208209737","23645.8229987462","28632.9889547053","22903.1732963924","27428.2910495151","21030.4179944392","19368.0099750194","18750.5707701624","18086.5886015264","19426.4674100721","18062.9166111","18624.627178177",
"214","[P]","    Cox Enterprises Inc.","17687.7510629222","16004.9012786201","16381.7275261806","17423.8173354172","16488.3251412198","16661.9765258112","15753.078165389","15644.1047579144","14984.391102017","15742.8576022068","16101.7913269418","15729.3120186812","15738.0519235979","17514.271462158","18557.125562956",
"215","[P]","    SHOUTMIX.COM","11553.6135193132","13350.6232549239","12460.3256254743","13239.9970472323","13810.6639519101","15565.2771556802","15400.8772413865","16049.1179636991","15395.0433514985","16514.4728306258","16983.0880363623","17222.2923524301","17529.6515327547","17437.832444857","18508.293577123",
"216","[P]","    Chinabyte Technology Co.","27328.7493313839","23553.782188774","21722.3358357582","21675.9188433314","20252.2837102429","18902.2003332213","15683.4003913832","14332.1693856788","17954.6395058046","23587.0416981293","25428.2969778906","21761.6813128501","24070.7997282232","21528.197366515","18403.350901504",
"217","[P]","    Groupe Pages Jaunes","17394.558493297","16838.9646554363","17513.1189785826","17698.74599186","18297.7003005541","18991.3582713013","19605.7376327195","18118.2860857097","18091.8878817924","18420.0423318606","17890.7580849889","19089.1388962676","18499.7620018005","17791.755595924","18299.49960374",
"218","[P]","    LG Group","12046.5581299062","12149.0051820032","14063.030762648","13108.1001029156","12316.7858844276","14387.4784438588","14232.330807033","14300.2446497943","15442.1566141044","14413.2956179239","14738.3748389972","16236.9287679034","16057.2825107831","15901.698829245","18290.641027864",
"219","[P]","    Intelius","9586.59592953919","8999.7938655465","10271.0349752561","10268.4331948625","9492.89805838164","9335.70928808872","10502.7956411863","13403.0272337867","15235.383157002","14740.297220465","14883.6356156194","13072.2946927248","13467.9608617416","17997.628865289","18249.586214933",
"220","[P]","    General Motors","13277.3709453725","14701.6491227717","17263.9167862404","11636.4850478364","12354.2488303466","13964.7632250543","14399.3664122958","13179.1791772035","13148.6208085454","14260.8133022881","13866.24046125","15081.4525843287","20557.0671674078","16215.173447231","18160.392407149",
"221","[P]","    SNDA Sites","18752.0181234518","21162.3254500642","19831.6717805609","13967.8806646646","13940.4131171775","16086.7559395315","18727.8757153499","15566.5658089756","21728.7089879206","21992.866600055","26380.2046992887","19840.0158911887","18832.8805563926","19908.939778844","18118.813563",
"222","[P]","    Groupe M6","16341.3093524355","16079.9321967192","15926.7022012726","15391.5127599913","15353.9488614028","16301.6712043584","16235.2896292963","16093.1314386886","16062.939983127","16802.6024899716","16075.7140568623","16781.6925379895","17104.9044247454","17434.763467387","18027.186690517",
"223","[P]","    ZIMBIO.COM","6387.9733366249","6494.8219895398","8432.3270063395","9837.0976460779","11602.9607377642","11975.7190946996","12255.2678746173","14676.8892989345","13633.4927423714","15043.5768099953","15238.2416270164","18245.554774881","18357.5873907514","16483.994252707","17968.734533785",
"224","[P]","    ASSOCIATEDCONTENT.COM","10947.4422621081","9968.84176969679","10586.9749903656","11084.6235979655","10611.2108624665","11603.0185926893","11864.749806329","13164.1589285881","11605.5792323349","11889.4774097172","11992.9231446992","11788.4256568267","13534.4399182283","13876.002315446","17961.466783085",
"225","[P]","    BitComet (App)","18291.9768989763","18318.8968830768","19123.9135496489","18513.288146866","18896.97213761","20772.8251310382","20253.9513942012","19272.5174334976","19294.8829395597","19106.4502403019","18548.2736132275","17580.5645099167","18420.6587321007","18236.732858606","17882.450834385",
"226","[P]","    JFG Networks","10063.5697667116","10366.4880091503","11014.8034495405","11500.4576907682","13752.8570594337","14493.8656007522","14584.8647939499","14893.1603111003","14864.3438478326","15642.0497668164","15456.9034393331","16974.3628802853","17182.9620266489","17341.901218187","17870.763577117",
"227","[P]","    Wells Fargo","10359.5087664885","9625.094399765","11043.4124537311","11054.8331239348","17087.9523073348","17869.555960203","18034.7274853871","18248.206963049","17233.7488923231","17328.5076254527","17352.9537123976","16883.4524275951","16938.4617293887","16727.067397008","17801.818470939",
"228","[P]","    PCPOP Sites","26778.933708589","22469.0579945715","24515.5519261527","21110.2109109818","24261.937482669","22639.5209733246","22889.0638723564","19617.4094427719","21750.0444185293","23265.1420190856","24395.5238298056","20688.0978165845","23894.622538477","20382.241399063","17711.675146035",
"229","[P]","    Grisoft","19808.4729456098","22607.1604935128","20791.5734442297","22630.0214504361","24566.20698827","43348.4471051247","42607.3713405754","38316.9309238282","17927.4213321575","17566.3984706499","16391.8788990263","15285.0578914944","17248.2966324011","25011.388016393","17651.797780112",
"230","[P]","    China Central Television Sites","17721.4434724202","17449.3170397585","18591.4556880577","18787.1327808245","20524.2054690085","18665.5000962765","17854.9128094161","16703.5832097454","19274.2079897246","20347.3741584486","20567.1187435221","18217.326201577","24994.5292918654","19560.119196029","17610.344677468",
"231","[P]","    IKEA","13957.8910021108","14821.6914489496","14152.3989536822","17089.2499547456","16312.0328188657","15862.3184426674","14797.4065845943","13435.0900776065","12580.930351703","14939.0059248908","17362.3895404091","18501.5047325876","18322.8843403869","18054.481846296","17608.480985871",
"232","[P]","    XICI.NET","17371.9457628412","16415.9278413243","16454.7655844195","14918.9239078015","17946.7072547087","16838.2834347733","15414.2405770375","14735.8838192842","16940.181412922","16943.3593755241","20215.1531436431","19540.9704266012","22135.3824484755","20023.262942596","17518.977363858",
"233","[P]","    Pearson Education","17095.5613446496","16523.7852795612","14953.0861125712","16672.601135752","16580.1199530383","17106.0008228336","15558.7051817864","16409.6765115169","13630.086889391","11687.4639371754","13298.060034299","17772.4119187219","18627.6167047691","18160.183727086","17381.378371288",
"234","[P]","    TOM.COM LIMITED","31705.3467505681","29319.9350891173","30411.6996891743","24758.6577622487","24633.3839555318","22293.1803308452","23686.3272844047","21617.8886211623","18953.1076047915","17361.2876670968","18557.9071331857","17238.6850848103","19032.2901332181","18961.343682899","17182.014197952",
"235","[P]","    Hatena","12379.610945604","12213.5917052984","11860.4604631228","13228.3420464426","12279.2084516577","14164.9331715546","13552.0174812105","14664.135133268","16079.3794611306","15586.8582811856","16344.7914285838","15766.6545494988","16558.1994670611","16959.879199214","17141.670173985",
"236","[P]","    Hispavista Sites","12068.1985525619","12316.4379461007","12523.2771425574","12622.5292100805","13067.8002244137","15014.7993445642","14848.0665567811","15995.2899414552","15784.0337832537","15274.4997460911","15776.8665096018","17144.4804380822","17168.9582603855","17051.4558429","17057.408729998",
"237","[P]","    People's Daily online","16275.0952286461","17400.4538848111","17147.4551313264","13990.20043825","19634.9067243972","18673.8335819809","17826.8311420014","14255.6573201246","17285.0594151478","16722.2955079884","17913.9955605376","19167.0118356619","19780.7949692496","17202.957643171","17052.108748396",
"238","[P]","    Infospace Network","14340.8055052271","13187.9578617507","14774.1763397522","15541.4151147758","13635.4699453046","13379.4830994376","14813.7695751813","16451.5047028154","15395.0489162384","17145.585296028","16820.8962713549","15696.1249289965","15947.6280087747","17737.934471649","17040.3394248",
"239","[P]","    JCPenney Sites","12685.2456428675","17306.0148017237","22231.2167799128","12683.1763308145","11773.7607713729","12070.1794331162","12791.7158522696","12245.7199832743","11310.6063920375","10678.0229403786","11956.0207071456","10562.3861731445","11196.5007592472","14944.411311485","17012.320974867",
"240","[P]","    VEOH.COM","16129.9923386908","15557.8168853921","15946.6938851824","15809.5348298535","15177.4551281434","15709.5318829538","15321.2828378669","15785.7519168679","16511.9741111182","15951.8386349337","14810.1260604546","15013.1811929171","14911.3777285528","15206.177770519","16995.991236916",
"241","[P]","    China Mobile Sites","22748.8930671958","21360.9018095531","23934.1400608067","21890.7648864746","21996.1284707831","19611.732906417","17805.5023599899","14122.9476692029","15482.3230222524","18082.1344763816","20578.5202856932","19662.0552327099","19459.724263102","18693.060097792","16909.759188566",
"242","[P]","    Seesaa","15276.7012096326","14359.6652111209","15125.6566934459","15782.747141744","15301.6295384559","15645.9097657475","15575.2122198494","16323.488209859","17225.923103907","16797.9258230303","17602.0724622207","17014.6844493033","18295.4890181782","17561.518833057","16865.585615185",
"243","[P]","    Benchmark Group","13773.589091595","13942.8440454012","14458.7780766672","15453.9544610015","15909.6350411573","16653.4215719652","17093.514616751","15968.0864661073","15212.8082822551","15226.6515887292","15015.4653479335","16961.286897781","17196.3275267612","16607.633285182","16854.255384324",
"244","[P]","    McAfee.com Sites","11912.0065751413","16866.4548812459","16922.7474189878","16756.9457302346","12616.3736888208","14069.1591480298","14624.5656443308","13003.9184850599","14089.125137862","15310.9436605815","13049.6026246167","19074.6065700241","21589.2151749031","14070.818775246","16853.470994416",
"245","[P]","    Recruit Co., Ltd.","15532.8771361562","15997.5313972442","16976.8994341796","18164.8838239969","17031.6911784295","18652.2615310778","18491.0433595046","18005.4391537862","19674.0244840152","19420.5416459228","19602.9016355853","18560.8022715561","18580.7824161905","17555.305899848","16736.925096943",
"246","[P]","    Travelocity","10728.9743897509","9714.0529634052","9835.8262978788","12610.7485671001","12781.1621142264","14015.6652435568","13267.8040201037","11801.1408511699","20031.5131302081","23335.855945275","20772.6255736137","17665.6528810926","17081.5394433909","16893.109392451","16691.127292383",
"247","[P]","    Nextag.com Sites","11069.5112372776","13185.5028961876","15883.5725535858","15003.0539399761","12637.368247221","13285.0135090003","13303.9453661563","12352.878946544","11157.0418148726","12734.28882672","12773.7539803398","12642.1519144453","13436.7402327384","14844.847010496","16629.805594822",
"248","[P]","    FRIENDSTER.COM","33530.7914338006","31324.9134223337","29869.8203946493","27049.2369741663","25904.6440800294","25091.8504859053","23516.4274580668","21083.0577185398","19554.0372864616","19128.8355280619","19206.3463462412","18363.0787068682","17748.059375571","16202.063400819","16598.434982977",
"249","[P]","    USPS.COM","14045.815504245","13178.9753457263","16545.4852637499","14267.0980576392","13503.7941140172","12959.1162489552","14039.8060205805","14440.6967517264","12711.2668881433","12620.0393555256","12059.0876969416","12015.4590269358","11929.9932869919","12011.69942901","16519.010002646",
"250","[P]","    Samurai Factory Inc.","15143.1744399113","14587.2289296072","14532.3765003294","14792.5217135643","14365.6549882862","15358.0933404515","14960.5062710439","15320.6018972392","16355.5246700414","15347.0067857224","16625.5029392393","15978.1670987227","16115.5495432054","15893.899263071","16439.558176978",
"251","[P]","    Grupo Prisa","13762.441054085","13795.8412921066","13737.1961639159","13961.6269124091","15123.4529760863","16818.1529862941","16943.7398740829","17928.8818285116","17287.2775091693","15491.3378829446","15584.5069592925","17395.8548730693","17555.7767630514","17043.131429541","16434.036281228",
"252","[P]","    Dwango Co., Ltd.","12883.5963958494","12540.4972280756","12680.8775976585","13425.4754151635","13074.1065083181","13919.7397020981","14347.5783820885","14679.7822181173","16080.680187499","14887.9702302224","15212.2807702346","14863.289014717","15494.2925581395","15422.181444012","16311.480474154",
"253","[P]","    NIH","16322.7559904694","15890.1031936289","14114.0260846293","16355.4784854713","16553.2569510815","18873.6075169962","17657.7101393896","16479.6114102816","14763.9944683566","14565.5629211678","14702.8076747386","15676.9702596924","17634.6400711264","17724.24813851","15973.806293235",
"254","[P]","    HotChalk","12209.2922093057","11368.8689953728","10580.835423694","11817.0651033967","12225.783940345","13940.8241141107","12281.136707214","12450.5115820389","9184.28631362465","7872.60756178944","9519.6194628103","14969.8823528596","17022.7897292819","17656.884586144","15888.881266492",
"255","[P]","    Arcandor AG","38729.4766265988","36805.8279170096","37457.3634448834","37810.5500513062","36614.0524882629","37614.2753909834","36386.9512488294","33566.6488108553","30423.0387444137","30148.7030276206","26140.8203254284","25230.3188709292","26305.0057548866","19330.024592419","15880.489604772",
"256","[P]","    SOFTBANK Group","14653.2767779515","14383.4653841433","15247.2494368119","15632.984401625","15253.9978543839","16509.9506217955","15345.3351170247","15729.5242441146","17308.7253284046","15862.5213296061","15860.8484884114","16807.865780955","16892.2358784737","15133.593749344","15854.490017029",
"257","[P]","    NETFLIX.COM","12339.3154488734","11839.3290088414","13038.144536449","17189.0535956563","14138.4353223476","14240.6163160903","13409.8665377526","14271.4990339881","13448.6718524715","14184.6055563582","15102.5941984891","14063.0420693687","13653.6087481319","14232.848777942","15854.475789433",
"258","[P]","    Guardian Media Group","9635.7160983754","9348.8658240955","9112.5435626839","12028.4849655611","10784.8506992817","10572.7082327789","11036.4968533248","10855.1037636205","10591.2508214794","10427.5607334447","10721.3444384187","13341.2798738516","12702.4352027446","14423.086053781","15853.640889245",
