Media Trend			Geography :: Worldwide						My Metrix								
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L..."			Location :: All Locations						"(c)2010 comScore, Inc"								
222	[P]	    LIMEWIRE.COM	22726.0195	20514.00947	21749.59437	30611.79177	63019.92373	49440.67904	24058.77758	48616.01739	26056.01624	23650.35035	25940.32473	23887.7928	25241.8155	24542.88943	16964.13502
223	[P]	    NETFLIX.COM	26076.28907	34378.10719	28276.87064	14240.61632	26819.73307	28542.99807	26897.3437	14184.60556	15102.5942	14063.04207	13653.60875	14232.84878	15854.47579	20157.57841	16921.1837
224	[P]	    HotChalk	10580.83542	11817.0651	24451.56788	13940.82411	12281.13671	12450.51158	18368.57262	15745.21512	9519.619462	14969.88235	17022.78973	17656.88459	15888.88127	16595.91258	16899.0683
225	[P]	    iG Sites	18897.43753	34950.8287	28980.59324	40601.4815	19851.50309	19489.32287	38686.4591	41754.16282	22638.51241	20032.39829	20447.28914	20326.89877	20482.50874	14815.78782	16884.05321
226	[P]	    Groupe M6	15926.7022	30783.02552	30707.89772	32603.34241	32470.57926	32186.26288	32125.87996	33605.20498	16075.71406	16781.69254	17104.90442	17434.76347	18027.18669	18444.63666	16827.47941
227	[P]	    HEXUN.COM	43123.94828	29998.3718	36365.77649	38401.28919	30577.82563	30934.05078	36872.03359	34247.66082	19433.51012	17784.55569	17176.26272	18009.26813	15636.12717	18924.00768	16790.65368
228	[P]	    Hatena	23720.92092	26456.68409	24558.4169	28329.86634	27104.03496	29328.27026	32158.75892	31173.71656	16344.79143	15766.65455	16558.19947	16959.8792	17141.67017	17779.12342	16762.70291
229	[P]	    China Central Television Sites	37182.91137	37574.26556	41048.41094	37331.00019	17854.91281	33407.16642	38548.41598	40694.74831	20567.11874	18217.3262	24994.52929	19560.1192	17610.34468	18101.11982	16668.23548
230	[P]	    Samurai Factory Inc.	29064.753	29585.04343	28731.30997	30716.18668	29921.01254	30641.20379	32711.04934	30694.01357	16625.50294	15978.1671	16115.54954	15893.89926	16439.55818	17056.10613	16649.58665
231	[P]	    Groupe Spir Communication	11292.88561	23603.81846	25338.45588	29871.98189	30103.79182	28821.34549	27843.07625	14748.40952	15390.32678	16594.3113	16130.60814	15693.2196	15598.79125	16520.51613	16605.32544
232	[P]	    BitComet (App)	19123.91355	18513.28815	37793.94427	20772.82513	20253.95139	38545.03486	19294.88294	19106.45024	18548.27361	17580.56451	18420.65873	18236.73286	17882.45083	17832.17982	16496.52792
233	[P](h)	    CTVglobemedia	17732.0433	9312.660022	9041.912247	9889.175056	9293.421095	17319.34165	16608.12557	17858.22727	8311.360755	10764.85312	11075.21464	10980.63352	11354.23825	12139.02165	16496.15198
234	[P]	    Benchmark Group	28917.55615	30907.90892	31819.27008	16653.42157	34187.02923	31936.17293	30425.61656	30453.30317	15015.46535	16961.2869	17196.32753	16607.63329	16854.25538	18007.65008	16475.06658
235	[P](h)	    Reader's Digest Digital Network	36191.2049	30474.76507	25694.06274	13736.81226	13837.31297	25797.11871	25279.19066	27174.81261	14079.19057	14377.66055	15388.97717	17825.7247	20731.52944	18049.88142	16414.96755
236	[P](h)	    NFL Internet Group	35512.61486	14717.23488	18803.65025	14167.53972	18110.40965	6605.045017	12530.10769	16462.93563	15081.44279	19236.3632	18430.5082	19568.75248	21311.19985	21445.98507	16266.56819
237	[P]	    Infospace Network	14774.17634	15541.41511	27270.93989	26758.9662	29627.53915	32903.0094	30790.09783	34291.17059	16820.89627	15696.12493	15947.62801	17737.93447	17040.33942	17396.77844	16266.0959
238	[P]	    NETLOG.COM*	20533.87275	19825.23247	23066.45981	23009.37598	23814.66136	22938.58703	23073.30232	24229.36269	25592.18482	25666.42084	25674.47027	23453.91821	20809.90728	18399.22231	16225.81822
239	[P]	    Intelius	10271.03498	10268.43319	9492.898058	9335.709288	21005.59128	13403.02723	30470.76631	29480.59444	14883.63562	13072.29469	13467.96086	17997.62887	18249.58621	19012.55355	16165.9724
240	[P]	    UPS Sites	23730.62609	17987.02961	30704.87988	33366.51197	16085.64068	16150.09253	29614.28533	30580.0352	14641.86326	14707.7215	15259.37835	15646.95794	22237.02682	17810.75962	16163.5036
241	[P]	    General Motors	17263.91679	11636.48505	12354.24883	13964.76323	14399.36641	13179.17918	13148.62081	28521.6266	13866.24046	15081.45258	20557.06717	16215.17345	18160.39241	16190.00492	15944.52598
242	[P]	    PCPOP Sites	49031.10385	42220.42182	48523.87496	45279.04194	45778.12774	39234.81888	43500.08883	46530.28404	24395.52383	20688.09782	23894.62254	20382.2414	17711.67515	18558.90105	15924.83764
243	[P]	    BEEMP3.COM	7149.677895	8765.467714	20191.04614	11929.10321	13436.16252	15391.22383	15177.5584	31906.29149	14525.85287	14084.51336	16869.97932	17610.23267	18700.28987	18523.0567	15902.92906
244	[P]	    SNDA Sites	39663.34356	27935.76133	27880.82623	32173.51188	37455.75143	31133.13162	43457.41797	43985.7332	26380.2047	19840.01589	18832.88056	19908.93978	18118.81356	13848.52455	15808.45873
245	[P]	    Telecom Italia	15307.90078	15163.02679	32202.90802	17333.09024	16477.71049	32211.15036	29599.48734	32601.94713	16273.75656	15787.84111	14945.00555	16394.15861	14996.63243	15591.79246	15791.25941
246	[P]	    SOFTBANK Group	30494.49887	31265.9688	30507.99571	33019.90124	30690.67023	31459.04849	34617.45065	31725.04266	15860.84849	16807.86578	16892.23588	15133.59375	15854.49002	16569.52844	15784.69395
247	[P](H)	    Indeed	12082.78442	18342.36328	17121.20604	19274.26724	18960.07871	20475.1685	20567.25829	22607.74476	12612.94227	12880.73605	13956.52319	13274.56169	12000.44481	15948.29622	15763.16333
248	[P]	    BADOO.COM	13453.82461	15133.90924	16162.84905	9994.879914	9904.189262	12458.89995	15904.6821	15310.15611	15384.28045	14636.67847	11503.97011	10236.67384	13548.80011	16741.86508	15560.40457
249	[P]	    McAfee.com Sites	16922.74742	16756.94573	12616.37369	14069.15915	14624.56564	13003.91849	28178.25027	15310.94366	13049.60262	19074.60657	21589.21517	14070.81878	16853.47099	15318.90796	15521.87494
250	[P]	    Betawave Media	8083.636629	9325.55533	10242.84163	10414.91015	12435.51221	12150.45182	11678.95495	37509.40532	34555.18424	31764.79104	31186.29289	33239.91367	35296.91087	10576.2912	15496.12861
251	[P]	    Vocento	21972.17277	22008.62682	21293.29889	24006.63003	23799.48469	24927.43098	23878.56694	26657.30712	14474.74227	14918.51721	15424.86511	14805.05888	15727.21075	16481.65179	15415.90455
252	[P]	    CafeMom Network	13290.76464	13671.98422	13135.25329	14692.99319	14171.031	14280.7148	13896.85502	15109.45633	10091.93159	9991.610851	9618.608954	11781.40813	14771.10828	16003.09208	15301.01305
253	[P]	    2345.COM	26285.7285	22999.87744	23968.23384	22866.28268	24371.68136	22654.00272	22829.6181	25928.02516	13715.05656	14525.42189	14188.37587	14272.13366	13503.35162	14781.88198	15019.42409
254	[P](h)	    WUNDERGROUND.COM	13515.84939	14732.05989	12716.55627	13612.84601	6896.998345	13097.7883	6163.329781	6212.128392	10292.75959	10824.53492	11473.81722	9691.934866	13799.14918	13966.37201	14972.73211
255	[P]	    Pearson Education	14953.08611	16672.60114	33160.2399	17106.00082	15558.70518	16409.67651	13630.08689	23374.92787	13298.06003	17772.41192	18627.6167	18160.18373	17381.37837	18976.71561	14966.29018
256	[P]	    People's Daily online	34294.91026	13990.20044	39269.81345	37347.66716	17826.83114	14255.65732	34570.11883	16722.29551	17913.99556	19167.01184	19780.79497	17202.95764	17052.10875	17018.43279	14943.7349
257	[P](h)	    Canwest Digital	20861.55407	21221.1979	20462.20114	22122.88175	21690.32067	21630.77684	19972.38523	10405.47229	10024.6102	11509.67529	12733.7524	12512.44746	13687.74941	12887.44764	14883.41205
258	[P](h)	    GoAdv	15562.96308	16856.88093	15752.34787	15740.71944	14905.13748	13827.91641	13657.45721	16867.95049	9189.577399	10835.35522	11704.2374	12285.08401	12379.87517	13713.62508	14723.9407
259	[P]	    Department of Commerce	10051.85951	10501.15086	18731.67838	19245.66356	9081.483581	9091.597734	17387.28106	17612.36617	9762.59612	8577.568216	9453.134102	9207.673356	11560.47232	13479.02431	14703.15206
260	[P]	    SHOUTMIX.COM	12460.32563	13239.99705	13810.66395	15565.27716	15400.87724	16049.11796	15395.04335	16514.47283	16983.08804	17222.29235	17529.65153	17437.83244	18508.29358	18739.23269	14682.00705
261	[P]	    News International	14866.5739	17076.40337	20094.11989	17611.06494	16923.51102	34240.86273	17059.43013	18073.18841	17391.08438	16209.30762	16453.23969	15520.39056	15622.15409	15356.66706	14606.80051
262	[P]	    Groupe PriceMinister	30824.26843	32195.32812	30569.19368	33037.90185	16716.08798	32906.32362	29431.88034	31060.74346	14116.17329	14122.54959	14497.34698	19009.08963	20120.61474	19638.17616	14538.76752
263	[P]	    Network 18	7651.828715	7050.34973	13384.25421	13910.07112	7052.783514	14153.45611	14449.88318	15487.16954	8192.185876	9768.860328	10999.23971	11390.8911	12023.96073	12493.74389	14528.74921
264	[P]	    QIANQIAN.COM	28545.04135	25103.64053	30303.15402	39429.33912	37193.72538	30396.38406	36409.89702	43957.6543	22083.45767	14567.67164	16609.8803	16825.36491	14686.71525	16007.35759	14519.86832
265	[P]	    Arcandor AG	37457.36344	37810.55005	36614.05249	75228.55078	72773.9025	67133.29762	60846.07749	60297.40605	26140.82033	25230.31887	26305.00575	19330.02459	15880.4896	17424.47924	14442.72993
266	[P]	    6.CN	37449.85401	31661.37343	33526.69737	29612.9243	28416.92858	21676.59629	23975.63358	31362.4011	15916.63495	14595.25323	15139.05821	13948.94322	12726.64679	14805.82383	14401.8151
267	[P](h)	    Meredith Women's Network	21700.19682	18218.73153	14931.67372	17715.94903	18543.72355	22833.13609	17850.94034	17191.46452	10331.78713	13260.38652	14660.64511	15557.82561	15503.56377	15579.34249	14350.95876
268	[P]	    JMnet (JoongAng Media Network)	12995.90555	23796.5708	12486.83156	13366.74321	12077.16512	12527.25779	27200.15797	24928.18005	14836.11339	14543.15338	15209.96923	15870.70619	15094.72407	15222.99366	14288.00627
269	[P](h)	    Source Interlink Companies	6493.43252	15971.313	16573.80702	17866.37983	19427.52266	18849.57143	8839.366514	9812.182519	10378.77441	10048.26688	9688.482591	8890.622614	11341.57639	14462.33474	14218.93217
270	[P]	    XICI.NET	32909.53117	29837.84781	35893.41451	33676.56687	30828.48115	29471.76764	33880.36282	33886.71875	20215.15314	19540.97043	22135.38245	20023.26294	17518.97736	17485.54715	14094.20975
271	[P]	    VEOH.COM	15946.69389	15809.53483	15177.45513	31419.06376	30642.56567	15785.75192	16511.97411	15951.83863	14810.12606	15013.18119	14911.37773	15206.17777	16995.99124	17943.22328	14063.77413
272	[P]	    MOZOOK.COM	12762.30494	4745.237922	19730.6578	19981.9618	19922.89833	16378.06518	15501.07377	16815.19778	8453.252905	7945.277548	9395.716664	14825.94216	15730.47137	15544.05642	14051.62637
273	[P]	    Sky Sites	10004.04641	12099.26197	12528.2195	12969.16804	24809.75233	12299.71993	12552.74359	13113.68055	12573.91413	11928.55744	13304.32269	13943.05331	13871.47476	15065.60791	14050.23086
274	[P]	    ABCNEWS DIGITAL	15472.83763	20249.88375	16401.22348	16563.75669	10219.1325	20652.61031	21358.98739	12322.92609	11278.17627	11883.69233	11195.96569	12159.78557	12278.60718	13793.75593	14039.79197
275	[P]	    58.COM	12062.88934	12250.5711	18729.03672	23552.47515	24038.73149	22123.23883	26036.46845	30056.64389	15684.62729	15812.02621	14584.93946	13590.42507	13767.27547	11290.92918	13945.52513
276	[P]	    VistaPrint Sites	22724.75573	21447.49922	21511.98204	12170.21471	13072.11906	25375.10478	24190.92754	23152.65235	12323.60564	12542.22383	13308.81093	14413.29257	15207.05981	14875.15109	13942.21379
277	[P]	    NextRadio TV	25405.38846	23325.89352	26236.26881	28338.55812	27389.06822	28018.03175	26763.15583	26592.92533	13557.16635	14050.36312	13468.27548	14299.99378	14550.48191	14519.05487	13930.4191
278	[P]	    LeGuide.com Sites	11813.71939	25069.78577	24135.38743	26841.19037	12495.57466	12211.86897	10854.25204	23045.336	11801.72306	12616.10436	13830.80395	14775.55264	15587.18776	15525.3972	13913.26624
279	[P]	"    MIXI, Inc."	25893.07028	25126.19837	23508.13858	25478.46792	24967.79095	24683.74834	27481.54154	24106.77927	12287.50858	12951.44797	14046.97617	14084.73312	14310.88916	14400.89017	13912.83932
280	[P](h)	    Canoe Network	20009.59427	21291.12966	10303.80106	22607.32879	24245.89963	24063.32128	23153.48691	22606.71884	10606.33794	12693.53666	12600.23272	12990.90921	13143.88421	13788.40393	13880.8254
281	[P]	    Volkswagen	9815.316384	12381.99085	12476.0026	13686.02276	12746.85531	12082.83131	12118.64506	14162.54934	13047.49286	14659.68272	14082.18079	13629.70844	13861.89699	14650.11966	13761.97593
282	[P]	    Rediff.com India Ltd	24701.26113	25185.29956	24352.02792	25833.77398	25378.75412	12602.33479	27081.83767	25613.93937	12651.14851	13683.21434	13939.18506	13508.71195	14144.43835	14142.83611	13727.2178
283	[P]	    BITCOMET.COM	31589.02302	31398.50829	31480.02743	32828.3768	32699.13653	31364.92691	16174.08783	32816.79611	16555.18906	14984.28799	15896.34666	15551.85697	15481.27427	14839.2517	13630.77216
284	[P]	    Nextag.com Sites	31767.14511	30006.10788	25274.73649	26570.02702	26607.89073	12352.87895	22314.08363	12734.28883	12773.75398	12642.15191	13436.74023	14844.84701	16629.80559	16082.0785	13610.80711
285	[P]	    Procter & Gamble	13862.41319	11575.3817	11512.84937	12341.31559	11584.02384	11075.43831	10718.66763	14086.94663	15005.81852	14483.28348	14197.74011	14032.15019	14298.64844	13297.75177	13601.11553
286	[P]	    AVAST.COM	5085.999459	6735.225572	10259.75824	14147.28017	16318.42269	13925.88139	29279.28165	15488.59736	16724.58962	13974.10594	13819.54362	16716.5136	14811.37462	14609.20011	13531.282
287	[P]	    Amadeus Global Travel Distribution	17858.1023	11260.19144	11335.0444	12694.56906	11804.93474	11419.66006	11868.16597	13611.64379	12293.44898	11627.15117	10959.11453	10600.19388	10441.09853	14048.63493	13495.47387
288	[P]	    SkyCN	45458.46254	39850.99825	43764.05281	42580.86851	36527.82631	34331.28558	39007.28071	50731.4577	22014.99585	18963.65849	20796.542	18103.6112	15214.65917	15608.24351	13492.60339
289	[P]	    USPS.COM	33090.97052	28534.19611	27007.58823	25918.2325	28079.61204	28881.3935	25422.53378	25240.07871	12059.0877	12015.45903	11929.99329	12011.69943	16519.01	14336.20962	13484.96036
290	[P]	    NASZA-KLASA.PL	26877.80387	25498.16899	23500.17042	23585.40408	23829.427	22849.69341	23644.60961	22732.90652	14570.51648	14327.67186	14400.49114	14174.32132	14171.41249	13571.92956	13404.51865
291	[P]	    7K7K.COM	9121.437754	8223.219761	15048.97922	14050.51433	13515.77443	11235.25871	11456.0619	17732.19784	9698.682065	7285.130536	9496.198252	10390.6247	10524.07797	5926.18737	13366.86047
292	[P]	    MUSICA.COM	20647.2664	19856.97883	21104.33012	23236.18021	23648.38137	25519.90727	24819.5315	24470.54844	12451.72652	12263.33587	12575.28803	12730.7654	13468.29441	13531.99593	13354.19945
293	[P]	    FUNSHION.COM	26254.68411	24596.11047	26904.53095	26533.75168	24086.56873	24133.2165	25364.53623	30745.25938	16243.79819	14058.01242	15571.72591	14525.04147	13548.48176	14082.31975	13280.3521
294	[P]	    Chinabyte Technology Co.	43444.67167	43351.83768	40504.56742	37804.40066	31366.80078	28664.33877	35909.27901	47174.08339	25428.29698	21761.68131	24070.79973	21528.19737	18403.3509	16837.1131	13234.90356
295	[P]	    Batanga	55300.69271	49558.03637	24661.97695	31739.24959	30522.28312	31108.20425	29864.82032	29108.49721	14667.80146	14513.41438	14400.18197	13578.0638	14701.30009	14247.92105	13209.36064
296	[P]	    LG Group	14063.03076	13108.1001	12316.78588	14387.47844	14232.33081	14300.24465	15442.15661	14413.29562	14738.37484	16236.92877	16057.28251	15901.69883	18290.64103	16012.96764	13203.40489
297	[P]	    Globe7	15651.02591	17790.42082	23645.823	28632.98895	22903.1733	27428.29105	21030.41799	19368.00998	18750.57077	18086.5886	19426.46741	18062.91661	18624.62718	17598.92518	13132.69152
298	[P]	    WIKIHOW.COM	8780.041897	9038.83492	19215.0041	9848.237584	21053.21853	10845.80993	10038.97471	21128.73738	11037.42861	10935.51378	11778.64408	12197.19716	13442.36302	13806.65808	13082.63151
299	[P]	    Toyota	19954.01103	22509.56715	11689.5409	25275.21408	21769.51372	11444.73763	11776.67502	14087.51701	12299.98038	11307.40181	12443.31915	11340.25145	10704.49061	12934.17092	12919.68063
300	[P]	    Trovit Sites	9258.684277	12507.72626	25937.65982	29318.25485	14338.03128	27960.91753	28059.11301	28884.08716	14149.08913	16020.14641	14954.79201	13818.16363	10617.24707	13964.03899	12880.76083
301	[P]	    Acer Inc.	8678.401807	8646.413707	8220.62532	9212.266673	11763.65015	11440.64929	13237.24046	14044.64538	13751.75195	13773.30202	14185.99097	14227.99368	14389.01108	14107.22698	12836.60947
302	[P]	    BuscaPe.com Inc.	23138.45807	23015.54521	23636.6746	28003.30696	28545.67614	28438.08051	25519.39982	27627.06224	14667.83538	13496.40736	13688.98552	13421.15488	13975.40746	15077.78111	12790.84806
303	[P]	    Reed Elsevier Group	8373.453765	10610.43193	11258.73708	13033.354	12098.63381	11221.44855	10775.1394	10389.17916	10533.00067	11721.26157	13099.27012	13359.09839	11549.45841	12811.85317	12705.47746
304	[P]	    BABYLON.COM	9172.484329	9595.398233	10367.68224	9964.572093	11146.16352	10572.44192	9673.45399	9912.615582	10621.33531	12155.48168	13296.61468	13510.81891	12973.4859	13531.50561	12702.08377
305	[P]	    Liberty Media Holding Corporation	27978.74062	13836.84327	26027.06708	27181.76146	25146.45123	12597.15745	11433.86388	10728.79733	12553.53763	15664.54758	22332.08646	13663.60284	13371.61186	13211.52713	12676.12569
306	[P]	    BTJUNKIE.ORG	12208.51835	13767.39077	13961.31568	16854.29329	17534.20469	17854.74265	16703.35269	18776.03995	9743.715754	9967.111941	10692.04986	11247.5777	13652.40303	13950.61067	12664.49152
307	[P]	    ING Group	11888.03585	29446.77381	26986.49405	24087.30096	24671.16102	20981.06555	21055.09101	21643.22008	11724.2965	11399.58259	12081.75945	11918.59197	12652.29133	13589.2357	12646.69645
308	[P]	    Dow Jones & Company	10150.90624	10316.48583	9445.594131	10436.04272	11529.7415	17766.73808	9653.776104	10115.76134	11594.20583	12011.56888	10644.19354	10761.24402	11632.63535	12360.60825	12617.02306
309	[P]	    VeryCD	27711.82577	28183.00612	25751.43784	26292.29095	23578.62772	21962.08853	21563.13759	25932.70062	12144.98442	11458.15411	13108.32683	11823.02991	11788.1112	12755.02633	12616.97187
310	[P]	    Sprint Nextel Corporation	29132.01664	22550.95779	24522.05966	24393.9575	21520.10018	11657.33034	24137.05822	23032.19237	12430.03771	13679.28243	10984.14406	13156.17262	14589.47581	11738.59494	12490.78613
311	[P]	    Hearst Corporation	8298.2169	8649.732497	17658.56492	16777.29749	16801.8953	16299.38963	16307.77436	17989.9088	9066.653367	8858.889084	9474.500265	12489.99719	13717.80345	14189.80908	12462.2227
312	[P]	    Citysearch	28375.60886	30334.21727	26320.09786	26881.35774	25346.28312	29319.84499	27795.20239	30121.35155	15664.18078	15026.64681	14182.12001	13957.08801	14750.92574	13872.1031	12448.4795
313	[P]	    WORDREFERENCE.COM	7912.243648	17176.80701	9805.494195	22295.36682	21643.95467	22778.6717	20535.49375	18623.58894	9947.04741	12456.32374	13098.52908	12880.20133	11309.2545	11919.83066	12431.26354
314	[P]	    KDDI Corporation	23297.58676	24413.99857	11953.10784	25485.17255	23845.19121	24793.67034	25736.44342	24708.73351	11601.56697	12082.19251	12545.16089	12508.16682	12422.82621	12890.65627	12422.12368
315	[P]	    M5ZN.COM	3894.98546	4231.232996	12618.93235	14909.94164	17886.56032	14665.49095	14429.13832	15353.68621	8827.919491	8410.836399	9020.198055	8295.213645	9333.914909	9504.727138	12409.8991
316	[P]	    ONET.PL	26390.62631	25193.69923	22652.13449	22522.48166	22485.87984	21431.62436	10301.73091	20634.24194	11269.94188	11351.2605	12127.00669	11857.37491	12213.14122	12572.08947	12394.86877
317	[P]	    China Mobile Sites	47868.28012	43781.52977	43992.25694	39223.46581	35611.00472	28245.89534	30964.64604	36164.26895	20578.52029	19662.05523	19459.72426	18693.0601	16909.75919	13659.07516	12379.70644
318	[P]	    Groupe Figaro	18278.41076	20247.15675	21860.21036	24534.18202	24036.71028	22762.32176	23578.38846	22515.84868	10901.18678	12470.64686	12179.80612	12410.01384	12412.92668	13551.81267	12375.25246
319	[P](H)	    PANDORA.COM	11440.26345	10984.23131	10547.98045	5807.615372	6262.876085	6701.047648	13153.79929	12450.73654	6145.763119	9263.783087	10906.29531	10915.5771	12508.07175	11914.02372	12329.7799
320	[P]	    China Telecom Sites	39225.5494	30495.36369	34813.39945	37522.285	35042.04482	30336.76725	31934.38073	49387.20243	18818.11296	24253.61937	21190.06769	17911.10412	13646.83608	14660.38856	12306.8502
321	[P]	    Mainichi Shimbun	17260.19048	18995.98996	16952.31448	21011.72024	21543.74078	22020.5498	23810.56983	22874.23993	14119.13584	12005.6414	13405.72384	12196.68468	11489.0113	12038.67064	12250.74863
322	[P]	    Corel Corporation	10817.42504	11830.06575	11850.21495	13519.26527	12463.49784	12347.98632	11359.14151	12690.30064	12525.85809	13333.44731	13588.21886	14172.37103	14139.87908	13785.66311	12228.11314
323	[P](h)	"    Sugar, Inc - PopSugar Network"	8142.687012	7849.04912	14483.38996	7340.464915	14129.51395	7476.829368	7267.222767	16201.67565	8940.321147	12775.2867	12545.01996	11968.49599	12692.28346	12383.57865	12185.17102
324	[P]	    Fotovista Group	25460.64032	24014.3896	23576.807	12187.17314	23286.21126	19555.64899	19649.40159	24020.22146	11986.69686	12983.36792	11535.48831	13272.57935	15789.59347	12821.91533	12161.80079
325	[P]	    Big Fish Games Sites	14440.73019	15245.48791	15167.62161	15748.39891	16111.7113	15619.97035	14443.94071	13581.77884	11927.93264	11807.99042	12080.79847	12001.6408	12785.62688	12606.74209	12142.98332
326	[P]	    TISTORY.COM	20817.78842	20357.80535	20261.02871	11123.79505	10116.06999	12038.43525	24028.99006	21153.05459	12241.54172	12361.50236	13503.36707	13536.77977	13545.6193	13187.05567	12117.06454
327	[P]	    WIKIMAPIA.ORG	5220.494173	6500.621156	9624.882016	10341.09241	9855.521124	20232.00074	19397.02324	10426.66576	10443.5782	9720.224171	10669.6746	10396.38989	11857.11818	14072.5164	12115.78583
328	[P]	    Fairfax Media	11036.55668	12475.61615	12904.79459	25835.68415	12676.33102	12743.52608	23655.35123	11731.49241	11548.86647	11933.11973	12489.81877	12639.95843	12963.76893	13479.94769	12098.92804
329	[P]	    PANDORA.TV	20968.73866	24317.89029	24350.11453	25566.85052	22116.5936	24575.94174	24847.0677	21741.45931	10195.18278	8970.642674	9945.020826	11602.65117	11765.33632	12026.0617	12075.604
330	[P]	    SUITE101.COM	7569.118625	7026.45736	14933.05357	17153.4831	9003.981922	9481.597458	7706.388571	16875.27351	8420.494568	9656.260286	11862.81405	11250.01443	11282.75704	13028.09168	12068.68982
331	[P]	    freenet AG	26119.00739	28080.41028	29050.98293	15072.43542	13321.11263	24839.92891	11318.33526	11776.73512	11590.20106	12155.86801	11963.80918	12168.53413	11299.94067	12304.87091	12052.8851
332	[P]	    TORRENTREACTOR.NET	11240.86709	13267.34369	13282.78847	14521.45595	14228.97815	16055.88973	17158.98635	37745.59576	20012.87046	20751.24273	21365.72635	20168.35957	14907.68643	13139.70278	12050.40029
333	[P]	    JCPenney Sites	44462.43356	25366.35266	23547.52154	24140.35886	25583.4317	24491.43996	22621.21278	21356.04588	11956.02071	10562.38617	11196.50076	14944.41131	17012.32097	13248.49936	12015.55922
334	[P]	    Ford Motor Company	27198.59417	12047.48089	13803.86882	14914.03466	14428.76995	13864.98862	13655.43218	14455.85419	15678.57664	12714.50404	13180.92478	13910.22147	14194.3218	12241.13382	12001.86896
335	[P]	    WIND Telecomunicazioni	11745.45119	12160.36564	12360.09144	12706.68974	12780.08836	23484.05058	11247.98446	11028.86266	10974.28188	11610.14941	12158.55205	12184.76299	12513.715	12484.11447	11981.99577
336	[P]	    Seat Pagine Gialle	11715.35589	13643.84401	14285.57968	15579.29057	14206.32246	12621.49535	12221.04544	6409.052581	10625.54445	11844.28459	11576.95417	11459.39629	11142.9928	12048.46851	11914.45018
337	[P]	    AlloCine Sites	8523.445635	8932.019577	20013.00384	9944.167135	21433.91837	21274.99597	20276.1297	11623.58341	11729.71011	11171.40776	11769.74909	12392.29847	12938.31944	12578.51877	11900.57743
338	[P]	    World of Warcraft (App)	12210.10748	12152.38874	11627.95233	11515.57612	11953.46801	12379.80669	11835.19716	22774.8108	13161.15181	13043.67051	12725.81066	12204.90641	11967.46982	12270.90355	11875.66673
339	[P](H)	    HealthGrades	10229.64481	12414.54915	6163.711328	12894.43288	12532.5733	12565.29732	11698.86323	12203.04783	6198.342308	6484.580883	6671.427846	6643.753708	10021.8683	11815.5028	11872.89942
340	[P]	    Dogan Online	15161.92789	7359.043406	22243.42511	23101.99224	24109.87827	23502.43693	11822.04475	23304.0545	12639.01649	12504.85221	13020.87958	13127.95933	14295.03172	12162.4135	11872.11791
341	[P]	    Unister GmbH	14613.59489	17542.56136	15746.84516	18408.93371	18013.53614	14932.29155	13142.30713	24028.32737	10943.07507	9574.267638	10491.40918	11623.15908	11545.48148	14141.79249	11811.37119
342	[P]	    Capital One	33176.64128	30987.32457	30208.35759	29649.78135	28078.26909	29971.05962	28489.17387	25459.16825	12570.17389	11913.13084	11552.65927	12179.28963	12210.33195	12561.52378	11809.91621
343	[P]	    Guardian Media Group	9112.543562	24056.96993	21569.7014	10572.70823	22072.99371	21710.20753	10591.25082	10427.56073	10721.34444	13341.27987	12702.4352	14423.08605	15853.64089	14690.16882	11758.79959
344	[P]	    Sankei Shimbun	23085.17142	24228.52305	22358.24795	27480.73666	30186.81438	24843.39784	24437.90356	25831.4194	16921.21137	13222.11705	14879.31791	14319.03855	12773.59682	12160.18615	11707.94813
345	[P]	    SouFun.com Limited	26096.18087	20067.02802	26111.58388	25248.75911	23940.71255	22078.6147	24345.23008	30074.72301	20059.22571	22593.30017	19322.40308	17074.50148	15683.47148	13784.6184	11700.24205
346	[P]	    OPENDNS.COM	10127.9732	10426.76401	12123.96975	12849.23553	15320.93394	15374.74423	18686.42477	19955.54953	10101.51781	9553.209668	10559.41631	10892.10058	12940.1802	13567.14154	11641.11873
347	[P]	    Chosun Ilbo	8105.447644	17202.96316	18153.13579	20969.94574	21471.41536	22843.38973	22057.58231	20255.64277	11675.63165	12342.65251	13062.83527	13181.90768	12523.10755	12220.96543	11548.47389
348	[P]	    GAMEZER.COM	5376.63013	6055.043876	14343.9089	14219.59394	12559.35661	13418.64743	14953.69573	17455.67521	10184.90871	10383.8829	10865.74731	10816.54252	11498.79597	11386.58529	11503.28034
349	[P]	    MULTIPLY.COM	16277.93801	16729.84328	16988.59176	17688.20481	17130.57705	16575.47327	14976.22007	15156.42057	15524.14548	15544.9156	15792.21356	14927.18067	15638.2735	15195.48319	11451.51985
350	[P]	    Y8.COM	10173.33498	21263.02708	23743.09099	25738.51851	12873.01558	25772.59724	13069.17749	13411.82171	13272.05923	11979.29442	13372.54526	13684.26186	15167.4723	13624.12855	11444.3866
351	[P]	    Viva street Classifieds	12845.13014	13806.37812	22560.88262	12678.56447	12817.43117	13281.82972	26862.41674	28686.25366	14381.99071	14825.14286	14371.35955	12221.93603	10265.04476	12253.25991	11362.98999
352	[P](H)	    AccuWeather Sites	12519.1429	7021.86008	12912.40064	13441.85085	13266.38011	10992.19227	10776.90849	10632.10773	9817.593743	8785.670282	9083.827322	6967.872944	9481.952266	10221.9098	11329.67292
